frame_index,time_seconds,x1,y1,x2,y2,confidence,pitch_deg,yaw_deg,roll_deg
723,24.124,1283.59,100.64,1339.094,156.792,0.8096,-0.108,17.166,-2.135
724,24.157,1163.151,240.629,1261.843,340.79,0.8837,2.354,-7.03,-1.789
724,24.157,1279.978,102.56,1336.334,159.316,0.7257,-3.721,15.552,-2.049
725,24.191,1157.853,240.353,1258.515,340.945,0.9066,4.163,-12.1,-2.721
725,24.191,1278.234,104.861,1334.288,160.959,0.6348,-4.235,14.176,-1.442
726,24.224,1157.615,239.247,1258.295,339.919,0.9084,3.44,-7.916,-2.724
727,24.258,1156.24,238.2,1255.999,338.088,0.9099,-0.899,-6.253,-2.209
727,24.258,1274.483,107.02,1332.219,165.042,0.3874,-1.443,14.37,-2.48
728,24.291,1153.157,238.635,1253.537,338.194,0.8853,0.317,-1.706,-1.462
728,24.291,1273.725,111.374,1327.643,166.23,0.4944,-6.748,14.178,-3.409
729,24.324,1144.126,243.117,1246.034,344.979,0.8933,4.108,5.277,-1.449
729,24.324,1269.214,115.47,1325.701,172.869,0.7957,-7.057,19.798,-2.254
730,24.358,1140.482,245.969,1242.781,349.577,0.8836,3.272,6.486,0.856
730,24.358,1267.488,116.479,1323.654,173.39,0.8537,-9.17,25.978,-5.746
731,24.391,1135.026,250.385,1238.303,355.678,0.8842,5.798,8.516,1.576
731,24.391,1264.903,117.122,1321.269,174.505,0.7198,-7.132,25.242,-6.008
732,24.424,1129.681,256.458,1233.03,360.374,0.8928,5.377,8.239,3.01
732,24.424,1261.826,115.658,1318.31,173.28,0.8321,-14.783,27.859,-10.001
733,24.458,1126.392,256.995,1230.64,361.704,0.8955,6.017,6.562,4.948
733,24.458,1260.004,114.983,1316.526,172.935,0.7906,-15.283,25.744,-8.538
734,24.491,1120.823,259.178,1223.565,362.943,0.8999,5.508,3.873,2.656
734,24.491,1255.995,113.242,1313.537,171.443,0.4601,-19.524,31.211,-9.489
735,24.524,1116.987,257.217,1223.013,363.626,0.9019,2.629,3.143,0.789
735,24.524,1253.675,113.284,1310.662,170.961,0.4702,-19.906,26.679,-10.54
736,24.558,1112.726,257.785,1218.646,364.874,0.8884,4.386,5.081,1.094
736,24.558,1249.802,112.251,1305.445,168.354,0.8718,-27.0,29.767,-13.248
737,24.591,1244.718,112.389,1300.597,169.817,0.9129,-28.721,35.881,-14.182
737,24.591,1108.51,256.612,1211.948,360.746,0.8902,2.518,7.899,-1.482
738,24.625,1242.82,113.033,1299.037,169.693,0.9007,-27.303,30.802,-15.833
738,24.625,1107.418,254.704,1211.674,359.179,0.8968,0.906,12.592,-0.98
739,24.658,1105.549,254.612,1207.931,357.654,0.9095,2.709,10.803,1.433
739,24.658,1238.084,112.821,1295.176,170.534,0.8941,-25.89,30.701,-15.697
740,24.691,1103.659,253.225,1206.697,356.497,0.9061,3.89,14.637,2.87
740,24.691,1235.072,115.708,1291.646,173.573,0.8752,-27.286,36.505,-17.24
741,24.725,1100.548,255.882,1204.941,360.576,0.8978,6.217,26.837,3.278
741,24.725,1226.78,119.634,1284.163,177.744,0.8865,-26.308,36.442,-17.006
742,24.758,1223.814,122.731,1280.381,179.673,0.901,-30.034,33.369,-16.112
742,24.758,1098.344,259.175,1202.995,364.18,0.8822,7.02,24.22,4.272
743,24.791,1222.526,124.246,1278.958,180.861,0.9121,-26.683,36.864,-16.079
743,24.791,1097.736,261.166,1202.337,366.445,0.8772,7.543,23.131,4.825
744,24.825,1095.826,261.246,1203.311,369.443,0.894,6.257,24.83,4.285
744,24.825,1219.755,125.185,1277.193,183.286,0.8676,-24.377,36.841,-15.806
745,24.858,1095.217,266.084,1199.235,370.908,0.8936,7.963,21.765,4.715
745,24.858,1216.757,126.75,1274.194,184.637,0.8741,-28.474,27.053,-16.802
746,24.892,1090.84,265.69,1198.007,373.447,0.8926,5.193,23.541,3.642
746,24.892,1208.808,126.179,1267.458,185.319,0.8622,-30.187,25.677,-16.033
747,24.925,1088.943,265.295,1195.953,373.5,0.8768,4.969,24.348,4.682
747,24.925,1205.933,123.881,1264.686,183.271,0.5519,-30.675,20.736,-16.099
748,24.958,1086.994,264.66,1195.559,374.266,0.8718,6.435,25.277,6.258
748,24.958,1204.791,123.306,1263.812,183.014,0.8322,-31.409,22.898,-16.745
749,24.992,1082.795,264.451,1189.567,371.654,0.8891,7.074,28.058,7.106
749,24.992,1200.289,120.822,1259.559,180.673,0.7956,-31.795,19.17,-14.147
750,25.025,1080.966,264.954,1188.694,373.155,0.8956,8.14,28.241,8.033
750,25.025,1199.71,120.416,1258.462,179.791,0.8091,-32.248,20.866,-14.941
751,25.058,1079.069,264.202,1188.65,374.466,0.895,8.087,29.962,9.579
751,25.058,1199.305,121.112,1257.048,179.336,0.8538,-29.915,25.912,-14.877
752,25.092,1076.926,265.652,1184.802,374.572,0.866,6.677,32.837,9.403
752,25.092,1196.123,120.812,1255.489,180.923,0.8258,-28.461,20.098,-12.666
753,25.125,1193.382,120.749,1252.832,181.082,0.8514,-29.953,17.912,-11.149
753,25.125,1070.928,269.324,1179.807,378.848,0.8356,10.113,33.471,12.396
754,25.158,1067.528,270.368,1177.452,380.463,0.8703,8.574,40.52,11.517
754,25.158,1190.898,122.574,1250.23,182.695,0.7599,-26.381,13.4,-8.984
755,25.192,1055.806,275.208,1167.947,387.179,0.9071,14.658,39.876,17.632
755,25.192,1185.73,127.341,1245.328,188.023,0.4579,-23.357,15.98,-8.301
756,25.225,1053.047,276.227,1164.703,387.515,0.9044,16.589,37.604,18.722
757,25.259,1051.4,276.058,1161.841,385.972,0.9023,15.815,38.94,19.657
757,25.259,1181.864,128.472,1244.273,191.602,0.3645,-22.152,13.552,-6.247
758,25.292,1047.479,274.892,1159.505,386.069,0.9013,19.325,40.252,24.559
758,25.292,1177.895,129.181,1241.844,193.858,0.4711,-23.675,15.002,-8.513
759,25.325,1043.353,272.551,1157.177,386.001,0.8853,20.513,39.818,25.411
759,25.325,1175.295,129.801,1238.526,193.857,0.789,-24.958,18.079,-9.259
760,25.359,1040.54,267.864,1155.514,384.485,0.8949,18.357,46.641,26.053
760,25.359,1173.035,129.444,1236.123,193.471,0.7535,-24.065,17.36,-10.276
761,25.392,1040.232,266.089,1156.203,384.333,0.8877,18.605,49.953,27.694
761,25.392,1170.207,128.592,1232.369,191.764,0.7028,-27.22,13.663,-7.671
762,25.425,1037.268,267.215,1153.714,386.367,0.8826,17.377,42.16,23.756
762,25.425,1167.621,127.173,1228.826,189.111,0.6145,-25.159,21.688,-10.972
763,25.459,1034.599,270.885,1151.551,388.426,0.9001,18.433,46.393,25.572
763,25.459,1159.958,123.978,1220.387,185.008,0.8736,-28.456,23.728,-11.966
764,25.492,1033.734,271.339,1150.851,389.001,0.891,17.045,43.451,25.399
764,25.492,1158.004,123.19,1218.461,184.366,0.8179,-28.186,23.177,-14.152
765,25.525,1033.762,272.509,1150.754,389.897,0.8842,18.14,43.924,25.628
765,25.525,1156.38,122.854,1215.76,183.171,0.8668,-30.601,23.976,-14.179
766,25.559,1150.464,121.298,1211.094,182.786,0.8851,-33.168,24.585,-15.326
766,25.559,1032.959,274.432,1152.621,394.875,0.8832,21.42,42.136,24.638
767,25.592,1143.23,122.333,1203.95,183.649,0.8815,-35.106,22.379,-16.592
767,25.592,1033.583,274.496,1152.682,394.279,0.8804,19.795,37.415,23.528
768,25.626,1140.193,123.017,1202.088,185.287,0.8633,-31.034,25.903,-15.436
768,25.626,1033.896,274.722,1152.735,394.689,0.8509,21.267,37.317,24.841
769,25.659,1034.613,275.459,1150.209,392.114,0.8697,20.277,35.879,24.261
769,25.659,1135.128,123.803,1198.271,187.233,0.8498,-33.161,26.469,-18.166
770,25.692,1033.989,274.9,1150.452,392.367,0.8795,21.165,33.659,24.12
770,25.692,1131.802,126.221,1194.067,189.368,0.8373,-29.543,28.395,-17.509
771,25.726,1121.267,129.865,1184.481,193.65,0.8831,-33.107,29.388,-18.728
771,25.726,1032.808,272.462,1149.212,390.22,0.875,17.843,37.672,24.029
772,25.759,1116.793,129.846,1180.06,193.873,0.8582,-30.862,27.079,-18.124
772,25.759,1032.513,271.691,1147.578,388.003,0.8524,13.2,39.292,24.231
773,25.792,1112.062,130.6,1175.28,193.975,0.87,-28.916,28.749,-16.5
773,25.792,1030.434,270.926,1145.392,387.033,0.83,7.859,39.936,21.757
774,25.826,1027.224,268.018,1147.023,388.385,0.8901,4.531,41.467,23.805
774,25.826,1107.046,129.942,1170.806,194.179,0.8298,-24.326,24.996,-15.398
775,25.859,1025.537,266.854,1147.619,389.371,0.8948,3.554,42.915,24.346
775,25.859,1104.272,128.906,1168.206,193.305,0.8099,-23.6,22.958,-13.755
776,25.893,1023.415,265.482,1149.468,391.672,0.8674,1.767,43.122,22.787
776,25.893,1101.968,128.363,1165.527,192.54,0.7525,-22.12,24.918,-14.02
777,25.926,1021.927,268.339,1145.253,392.729,0.8877,-2.111,37.882,18.717
777,25.926,1098.391,125.511,1161.442,189.469,0.8191,-31.084,22.628,-13.805
778,25.959,1018.237,267.051,1144.728,394.527,0.8966,-8.656,43.575,15.025
778,25.959,1095.405,123.682,1158.172,187.102,0.7549,-30.802,21.647,-16.861
779,25.993,1015.168,266.443,1145.165,397.892,0.8635,-7.689,46.969,13.648
779,25.993,1091.67,120.934,1155.359,184.683,0.8174,-33.032,19.255,-17.501
780,26.026,1010.208,268.497,1141.929,401.547,0.8374,-11.396,42.954,12.146
780,26.026,1086.924,119.334,1151.03,183.167,0.7357,-29.047,17.35,-14.815
781,26.059,1009.8,271.776,1137.806,401.201,0.8616,-12.384,41.299,11.126
781,26.059,1085.183,119.144,1150.268,183.773,0.6232,-27.127,16.306,-14.136
782,26.093,1008.551,271.946,1136.93,402.054,0.8584,-14.67,40.171,11.528
782,26.093,1081.49,118.275,1147.53,184.845,0.4068,-22.617,19.979,-9.673
783,26.126,1007.022,272.967,1136.443,403.666,0.8482,-15.647,42.309,9.371
783,26.126,1079.265,119.851,1145.321,186.149,0.7085,-22.682,19.023,-10.219
784,26.159,1006.883,275.456,1134.754,405.345,0.751,-16.535,47.863,5.648
784,26.159,1072.082,123.074,1139.494,191.292,0.5397,-22.184,16.307,-7.232
785,26.193,1070.898,124.622,1137.568,192.447,0.7943,-24.525,12.524,-6.004
785,26.193,1005.879,275.503,1134.568,405.319,0.7359,-17.551,49.076,6.292
786,26.226,1068.32,126.443,1134.391,193.689,0.8524,-25.295,11.637,-5.963
786,26.226,1003.591,277.163,1132.572,407.353,0.851,-18.267,40.91,7.502
787,26.26,1066.884,127.904,1133.464,194.96,0.8535,-20.917,14.901,-6.819
787,26.26,1003.36,277.399,1131.677,407.123,0.8396,-18.356,39.617,8.272
788,26.293,1063.493,129.66,1130.788,197.561,0.8521,-19.437,15.018,-7.833
788,26.293,1002.174,276.526,1134.214,409.344,0.8006,-16.243,44.757,6.91
789,26.326,1060.505,130.592,1128.011,199.277,0.8399,-21.06,16.351,-7.226
789,26.326,1001.724,277.944,1132.037,409.113,0.6663,-12.344,48.351,6.08
790,26.36,1054.947,129.252,1123.883,198.725,0.8326,-17.463,17.456,-7.266
790,26.36,998.157,279.131,1126.667,407.459,0.687,17.287,55.122,29.854
791,26.393,1052.768,128.757,1121.908,198.492,0.8383,-17.479,16.87,-6.397
791,26.393,998.517,278.799,1126.762,406.693,0.8,21.644,58.685,33.258
792,26.426,1048.952,128.314,1118.473,198.344,0.8402,-16.453,18.884,-6.605
792,26.426,998.646,281.95,1121.209,402.729,0.6299,32.92,61.658,45.869
793,26.46,1044.513,124.823,1111.067,194.279,0.8776,-18.856,18.44,-7.004
794,26.493,1038.275,123.789,1108.205,194.331,0.8734,-15.895,22.643,-6.545
795,26.526,1035.714,122.904,1105.784,193.384,0.8744,-17.451,21.981,-6.969
796,26.56,1031.953,121.715,1100.621,191.389,0.87,-21.878,18.896,-8.762
797,26.593,1026.982,122.355,1095.259,191.791,0.8849,-18.14,20.475,-9.37
797,26.593,1002.946,269.942,1129.426,394.67,0.4076,41.529,60.089,55.031
798,26.627,1016.538,124.032,1085.807,196.142,0.8855,-16.385,27.631,-9.526
798,26.627,1005.895,271.858,1132.268,396.371,0.458,44.826,54.757,56.087
799,26.66,1012.806,125.782,1084.96,198.971,0.8399,-11.488,25.22,-7.824
799,26.66,1007.221,274.318,1131.417,395.351,0.8037,43.558,59.95,59.787
800,26.693,1011.577,126.729,1081.228,198.773,0.8747,-15.334,24.685,-7.864
800,26.693,1008.41,276.604,1128.563,394.411,0.8433,39.862,56.114,54.705
801,26.727,1006.471,128.211,1078.208,201.51,0.8498,-14.718,23.988,-10.77
801,26.727,1010.91,275.328,1132.791,394.556,0.825,45.689,56.241,64.536
802,26.76,999.855,133.055,1070.256,204.934,0.879,-12.03,28.588,-8.232
802,26.76,1013.862,277.193,1132.354,393.816,0.8038,36.975,49.567,51.83
803,26.793,996.325,133.408,1069.124,207.767,0.8788,-10.347,24.96,-6.653
803,26.793,1016.376,275.207,1136.438,392.981,0.8446,42.561,52.13,58.875
804,26.827,990.944,134.271,1064.451,209.599,0.8724,-8.82,25.633,-4.138
804,26.827,1018.664,274.016,1138.026,391.584,0.8631,44.199,52.654,57.838
805,26.86,985.454,135.661,1059.317,211.154,0.8917,-4.303,21.382,-4.037
805,26.86,1021.577,273.921,1137.919,389.14,0.8643,34.209,45.389,49.098
806,26.894,1022.262,273.333,1136.149,386.44,0.8795,15.691,26.73,33.921
806,26.894,980.086,134.746,1054.197,210.375,0.812,-4.13,19.274,-2.813
807,26.927,1022.181,274.482,1134.52,386.921,0.9022,12.866,-2.456,15.294
807,26.927,970.813,131.713,1046.069,208.481,0.8907,-2.552,24.101,-3.884
808,26.96,968.56,130.925,1043.381,207.301,0.8855,-1.881,22.448,-4.719
808,26.96,1020.807,273.552,1136.187,389.032,0.8831,14.575,-4.966,10.507
809,26.994,962.809,130.681,1036.019,205.964,0.887,-2.101,19.323,-5.158
809,26.994,1018.073,273.504,1137.469,389.22,0.8768,15.08,-21.704,6.769
810,27.027,960.507,129.444,1035.436,205.474,0.8707,-4.067,21.068,-6.977
810,27.027,1017.236,273.51,1138.031,390.794,0.8669,17.77,-22.618,4.462
811,27.06,1017.472,273.255,1138.612,390.616,0.8516,15.76,-23.026,4.287
811,27.06,954.334,130.872,1028.669,207.037,0.836,-2.21,16.74,-6.085
812,27.094,952.544,131.677,1026.755,207.407,0.8819,-1.016,16.692,-5.661
812,27.094,1017.869,273.644,1138.45,390.965,0.8539,16.508,-22.835,4.881
813,27.127,948.107,132.942,1023.652,209.849,0.8764,-2.567,18.152,-5.442
813,27.127,1018.077,273.581,1138.016,390.909,0.8639,15.915,-23.724,5.108
814,27.16,946.166,133.818,1022.071,211.401,0.8629,-2.321,19.356,-5.15
814,27.16,1017.765,272.991,1138.804,391.034,0.8572,15.053,-23.814,4.318
815,27.194,1015.502,272.393,1138.295,392.709,0.8671,16.722,-26.29,1.954
815,27.194,941.092,136.848,1019.014,216.417,0.8597,1.898,12.809,-5.459
816,27.227,933.396,144.86,1010.484,223.863,0.8791,5.14,15.415,-3.628
816,27.227,1013.497,272.753,1134.758,392.671,0.8781,16.228,-26.259,0.469
817,27.261,928.384,147.219,1007.006,227.245,0.8802,6.38,14.202,-4.561
817,27.261,1010.32,272.847,1132.616,393.487,0.8772,17.201,-27.704,-1.619
818,27.294,927.291,148.218,1004.436,226.358,0.8817,2.29,13.993,-5.062
818,27.294,1010.325,273.064,1130.988,392.541,0.8791,15.452,-27.948,-3.353
819,27.327,1011.766,271.84,1128.567,389.165,0.9125,8.239,-19.244,-1.878
819,27.327,922.593,149.716,1000.57,228.835,0.8972,5.27,17.342,-5.119
820,27.361,1010.06,269.711,1128.283,388.624,0.9131,1.603,-5.974,-0.428
820,27.361,915.522,149.107,993.353,228.272,0.8959,4.198,18.332,-3.27
821,27.394,1010.817,270.094,1129.329,389.308,0.9091,-0.578,-0.157,2.748
821,27.394,912.853,149.103,990.304,227.716,0.887,2.493,19.093,-3.062
822,27.427,1010.948,271.626,1127.985,389.145,0.8984,0.956,1.489,3.962
822,27.427,909.495,148.653,988.068,228.302,0.8758,2.61,17.284,-4.166
823,27.461,1011.034,270.866,1128.485,389.888,0.9114,-4.301,7.063,5.733
823,27.461,903.709,146.753,982.121,226.084,0.8678,2.439,16.251,-4.679
824,27.494,891.597,144.623,969.128,224.471,0.9054,4.367,22.004,-3.745
824,27.494,1010.162,265.724,1133.75,390.377,0.9025,-9.687,27.69,7.498
825,27.527,888.041,144.716,966.706,225.244,0.9083,6.717,22.355,-2.723
825,27.527,1010.061,266.124,1133.17,389.963,0.9042,-10.229,28.678,7.667
826,27.561,1009.521,268.167,1130.677,390.186,0.9069,-7.961,30.4,8.613
826,27.561,881.46,145.344,959.446,224.911,0.8858,5.33,16.683,-3.973
827,27.594,1009.474,266.183,1131.148,388.097,0.907,-9.508,42.474,11.762
827,27.594,871.423,147.284,950.659,227.726,0.9047,6.88,23.304,-4.9
828,27.628,1008.086,266.913,1130.482,389.285,0.9088,-5.992,39.45,11.651
828,27.628,868.611,148.014,946.782,227.197,0.9034,3.36,22.636,-2.791
829,27.661,1008.137,267.051,1130.625,389.478,0.9106,-2.458,44.326,12.965
829,27.661,865.443,149.69,944.299,229.57,0.8972,4.601,22.417,-1.853
830,27.694,1009.946,271.377,1129.177,390.197,0.8909,24.67,67.474,36.747
830,27.694,857.791,152.188,938.377,233.909,0.8574,5.661,18.926,-5.544
831,27.728,1006.39,271.139,1128.973,393.55,0.9045,26.688,62.451,39.156
831,27.728,851.675,157.511,931.595,238.309,0.89,6.004,20.328,-5.526
832,27.761,838.429,162.685,916.98,242.592,0.8948,5.672,21.382,-4.498
832,27.761,1005.083,272.054,1129.915,395.33,0.859,57.347,70.841,63.935
833,27.794,831.503,161.517,910.819,243.201,0.91,4.825,19.318,-6.755
833,27.794,1003.935,271.105,1128.554,393.808,0.8686,54.497,68.457,65.643
834,27.828,829.226,163.205,908.043,244.148,0.9207,5.255,21.137,-6.484
834,27.828,1003.514,270.98,1127.993,393.55,0.8746,52.538,67.802,63.811
835,27.861,1003.404,271.711,1127.059,393.546,0.8794,54.355,67.3,64.17
835,27.861,825.597,162.432,905.865,243.84,0.8778,7.389,24.615,-6.225
836,27.895,819.218,159.449,901.126,242.619,0.8897,9.715,22.88,-9.093
836,27.895,1003.133,271.255,1127.425,393.425,0.8654,57.264,69.709,65.68
837,27.928,814.97,158.219,895.023,239.597,0.9022,4.433,22.798,-9.087
837,27.928,1002.998,271.293,1127.191,393.589,0.8678,56.622,69.076,64.278
838,27.961,807.938,156.061,891.073,239.783,0.8713,7.374,20.24,-11.188
838,27.961,1003.298,271.145,1127.448,393.43,0.8567,56.168,69.847,65.164
839,27.995,803.518,155.16,885.299,237.724,0.8679,4.906,19.46,-11.684
839,27.995,1003.87,271.334,1127.262,392.955,0.8618,52.368,69.388,63.936
840,28.028,1005.281,270.632,1128.797,392.558,0.8762,41.475,72.253,52.942
840,28.028,795.224,154.912,879.571,240.83,0.8434,6.31,22.244,-13.391
841,28.061,792.212,157.426,873.057,239.814,0.886,2.837,20.509,-10.606
841,28.061,1007.183,272.442,1127.379,392.186,0.8677,14.851,79.926,21.324
842,28.095,1007.711,272.504,1126.829,391.788,0.8924,26.072,67.52,38.361
842,28.095,789.869,159.298,871.259,241.931,0.8851,2.813,22.201,-8.807
843,28.128,1008.361,272.928,1126.542,391.726,0.9028,3.018,58.641,18.781
843,28.128,784.081,163.475,866.726,246.815,0.8598,7.9,17.156,-9.334
844,28.161,1008.396,268.198,1131.497,391.985,0.9113,-2.431,50.071,17.949
844,28.161,775.015,172.047,858.066,255.935,0.8927,4.035,22.156,-8.881
845,28.195,1009.383,267.524,1131.829,390.733,0.9152,-5.189,50.355,17.312
845,28.195,772.95,174.302,855.695,258.123,0.8902,5.839,22.768,-9.405
846,28.228,1010.0,267.645,1132.575,390.645,0.9114,-6.031,50.208,11.832
846,28.228,770.139,175.562,854.187,261.118,0.829,6.719,22.119,-8.116
847,28.262,1010.252,267.792,1132.436,390.459,0.9085,-8.339,48.87,8.999
847,28.262,764.536,179.791,848.888,264.842,0.886,5.992,22.863,-8.341
848,28.295,1010.385,267.081,1133.07,390.099,0.9085,-10.106,46.404,10.664
848,28.295,756.629,178.498,841.396,263.824,0.8957,1.755,26.929,-6.451
849,28.328,1011.383,268.352,1132.433,389.75,0.9107,-11.107,47.489,11.364
849,28.328,753.485,178.679,838.665,264.62,0.9082,3.501,28.287,-4.861
850,28.362,745.99,178.51,832.679,264.668,0.9133,6.923,31.529,-1.831
850,28.362,1010.919,267.674,1133.912,391.046,0.9097,-10.238,43.961,13.133
851,28.395,733.289,175.284,819.993,262.665,0.9137,11.47,34.641,2.879
851,28.395,1009.382,266.848,1135.367,392.99,0.9091,-9.645,39.753,15.638
852,28.428,1009.308,266.466,1135.498,392.9,0.9094,-10.785,40.488,15.027
852,28.428,725.823,173.412,812.664,260.58,0.9086,10.068,34.984,2.533
853,28.462,718.148,173.591,804.504,260.19,0.9262,10.989,36.67,3.399
853,28.462,1009.6,266.727,1135.988,393.316,0.9102,-10.415,40.502,14.762
854,28.495,1010.394,267.538,1135.594,393.089,0.9093,-10.348,41.666,13.525
854,28.495,710.048,172.462,797.973,260.649,0.9056,10.779,36.634,2.076
855,28.528,702.142,175.836,788.978,262.559,0.9151,10.047,37.308,3.805
855,28.528,1010.549,267.543,1135.679,392.987,0.9096,-11.354,42.379,12.673
856,28.562,694.731,177.583,782.918,267.036,0.9097,10.91,36.918,4.031
856,28.562,1011.155,267.665,1135.749,392.818,0.9093,-12.222,44.187,10.931
857,28.595,1011.389,267.745,1135.435,392.448,0.909,-13.576,45.121,10.598
857,28.595,687.017,181.507,774.661,269.464,0.9078,7.579,38.507,1.678
858,28.629,683.662,184.809,769.517,270.999,0.9256,6.874,39.924,1.966
858,28.629,1010.904,267.802,1134.988,392.496,0.9086,-12.31,43.52,10.677
859,28.662,678.836,185.936,765.814,273.325,0.9206,6.15,38.614,3.21
859,28.662,1010.496,267.421,1135.488,393.022,0.9087,-12.478,42.721,11.209
859,28.662,926.072,588.869,1034.877,694.936,0.3547,5.745,17.154,0.323
860,28.695,670.284,191.101,759.14,281.028,0.9126,10.933,38.205,4.275
860,28.695,1009.975,266.648,1135.899,393.155,0.9087,-12.326,42.09,12.086
860,28.695,925.904,589.402,1034.51,695.09,0.3672,5.614,6.328,-0.135
861,28.729,1010.154,266.39,1136.025,392.861,0.9082,-12.576,42.382,12.051
861,28.729,661.967,193.278,751.791,283.318,0.9054,7.078,36.357,1.023
861,28.729,925.941,589.618,1034.356,695.123,0.3803,5.84,32.593,0.526
862,28.762,654.051,195.052,743.508,284.632,0.9166,5.482,38.448,0.036
862,28.762,1010.252,266.776,1135.99,393.168,0.9095,-12.71,42.689,11.084
862,28.762,925.841,589.904,1033.823,695.156,0.3528,6.019,36.816,0.474
863,28.795,642.65,196.654,730.188,284.904,0.915,4.044,36.705,0.397
863,28.795,1010.199,266.46,1136.824,393.568,0.9049,-12.899,43.048,10.455
864,28.829,1009.823,266.126,1136.866,393.627,0.908,-12.618,42.317,11.829
864,28.829,637.995,194.525,727.289,284.376,0.9073,2.323,37.676,-1.043
864,28.829,925.87,590.822,1033.188,695.195,0.3928,6.486,9.334,0.053
865,28.862,628.265,192.63,719.508,284.42,0.9135,1.992,36.817,-1.344
865,28.862,1009.757,266.471,1136.792,393.993,0.9078,-12.063,42.044,11.271
865,28.862,925.945,590.9,1033.062,695.078,0.4069,6.47,6.432,-0.048
866,28.896,616.828,189.744,708.316,282.053,0.9099,-3.37,35.398,-4.653
866,28.896,1010.059,266.897,1136.864,394.221,0.9073,-11.524,41.666,10.868
866,28.896,926.078,590.695,1032.976,694.679,0.4656,6.47,-8.155,-0.249
867,28.929,613.097,189.392,704.363,282.507,0.9153,-3.264,34.863,-3.901
867,28.929,1010.136,266.69,1137.299,394.29,0.9076,-10.322,40.446,11.938
867,28.929,926.184,590.791,1033.199,694.995,0.4207,5.956,-47.671,-1.203
868,28.962,605.29,188.974,696.334,281.016,0.9179,-9.319,33.927,-8.75
